lexeme_id,cluster,word
c3c4c5e629d138505f4a3a23157ec5df,34,<*sf>/perder
f8a8d5d34b31f821a716f3734b4b2cbc,9,<*sf>/desculpar
9107bcbc685dc1c920e700b7767d7a70,4,<*sf>/amar
c5d8e931daa3b10d479f41fba0c57404,41,do/de
6e8e357f16a02318c41113066b982059,23,<*sf>/correr
d7bdc9d601e0a687df3a1123fc386309,51,nossos/nosso
815fd44965d48ba1a09b28e281244fed,51,seu/seu
3e9520495b8eefb4c66477902db7cf75,51,minhas/meu
fa63e9daca2567910c37239311ee98a7,51,seus/seu
851352cad3abc6c6d1a5df3947f230f3,51,meus/meu
ba8b5324d7632c8a37a50e173736cf72,51,nosso/nosso
b0ef3729e33fa3217427f25e855e691f,9,brancos/branco
ca8c1c8fed307dc60af4f698b468166f,76,<*sf>/uniforme
893e7196d25fc098cb4cd59ba7790b80,76,<*sf>/capa
3490461caa3af2da3b6917985d1814e9,46,naquilo/em
f3ac9fa9e991238c93688ca47a12edd2,35,então/então
336ed0b67eccbae029f7fbed44d9e4fa,41,daquele/de
4f59238753ae89eacbcd4686f7d86565,21,nas/em
4445291734563cf1243cbb25af99fba6,41,das/de
c49500c419b4f2c2316ed2bd5b92d940,41,daquelas/de
c5d09588d006adefd347c3be867de51b,64,urso/urso
135af59e3ca6df97d2b65c3023a03cdd,75,salada/salada
5f81b259606406ca07966ca64e8aff84,76,blusa/blusa
80bbc18ce67903b3b5f9f3c2facff84e,9,por/por
0b9a284d61544740b9af9583472dfd47,21,amanhã/amanhã
8328751cf2a620eefcf55a2239111459,21,hoje/hoje
fe4ad605881d392eba74fdbe3e7fbe85,43,<*sf>/hora
13263060ceabe62314d3afd0ab0666cb,21,<*sf>/sexta-feira
b78d21f51b72524fbece00508163b192,20,<*sf>/semana
a4c037145832a0045c65aa29fa5d7712,21,<*sf>/sábado
12ca7b2b05f8ba144d476abb322c5199,20,<*sf>/século
78edf0ec5992e5b1a9ddf5fb8818303a,54,também/também
1596548ae8dce94dcfcab5c014fd88d8,23,corro/correr
2fa7110c8ef01c29d89a54ceb1af7370,62,<*sf>/dono
495531b39c4d6eac9fcff687c61b52d1,43,<*sf>/minuto
422eea7f301ee2ac5f16b03eac1c6923,61,<*sf>/casa
ad6c30f15c75b71ecbddfbcd33d54926,68,<*sf>/espelho
f49bf8d454487a16582da1bd30ec528b,69,<*sf>/engenheiro
8062d15e421b4e7e1834e6c3b2947969,49,muito/muito
2639dde8b8d3c2e9460171ad22320b28,75,porco/porco
8d3b1801d69bddc55ffa73cf0f198a55,51,nossas/nosso
131e089dcf538dd2c49b01822bc328c3,49,quanto/quanto
3e8be2fcec6d227762088cda8fc15733,65,onde/onde
9b00480041dadd36404f2486050810d6,48,quem/quem
fb50f4de39fd14ecee2b1e04cfd10928,48,que/que
d83c6e32c9bfd762be9f2fdcca6586c4,49,<*sf>/quanto
1596184f38614d12761cf6d87c9c86cc,78,<*sf>/resposta
173bc5bae51dab81ae2cb8fb09db09bf,80,<*sf>/pergunta
527fae6cb0075a56ce0648ceb292bc55,48,<*sf>/qual
8c532a35f61f8a9c31db2ee8dc55908b,42,<*sf>/o
6fe8f0879c37273b92feec5da3d72e82,74,azedo/azedo
1acf23ffbb788d259351dc5e9cb749f8,50,vocês/você
990c89aba5f77297866df927cafc1a1d,9,parabéns/parabéns
0e9e15e59fd7c89eeb9d8b62814c42b2,47,quiçá/quiçá
61f7f7fca06098c46feb2070f62a5fcf,-1,da/de
882a2b529a10e0c2956ba387145bdd68,68,relógio/relógio
010a20a432f510480691a49bedada23b,25,cinco/cinco
6ba62e57ff4d20154b1bce9528e5d841,42,me/me
15eca0aa09add12e3f7091909e89f73b,25,quatro/quatro
e928aa85545e94091a65a31164976d13,50,dela/de
26b9e1d7fcab38aecfbe211e657001d2,-1,velho/velho
8610ada9619fc3f993a64e9a5f4063d3,25,três/três
e941e5d2a62d663f8f17ed3228297521,42,os/o
8848a4823712cf8c775740fa6208a2e1,-1,<*sf>/responsável
8b170bb8b9911be428d058b9a35e8879,-1,<*sf>/verdadeiro
96773e310fc2ca954f48153292bb5d1a,60,<*sf>/público
64cce1447a0a71f60ab32cb77cfe0dad,44,<*sf>/rico
9eb3d7370beaa753b07f1a8b280ad715,56,<*sf>/regional
8c4206ec65f18832087af35affa7b2fd,62,<*sf>/sujo
329aa806c646e1e624d4320162b2df19,56,<*sf>/estrangeiro
8c7961dc19f36460a0b3ea47b8e9d0e9,4,<*sf>/querido
e7d1a27fd7bbea94a37f7afb0fb01119,73,<*sf>/forte
439ee19ec86546c9db0125b5ca811be3,49,<*sf>/muito
892049d254608934f1c5194b92ee422e,37,<*sf>/popular
fd02373e52e24979e9cae180e015fb54,77,<*sf>/importante
5f7e37302caac3c2b9cc5c173657cca9,59,<*sf>/frio
c5afc4e80bbbaf145619bfa71d1c1390,37,mal/mal
d4f7be8d63a666c63bb9e6a736449eef,58,jovem/jovem
4e55c85db898ba8e2f1aba9b233ca211,-1,velha/velho
ad1b7f6ead194018d4d19edf35527c43,15,precisa/precisar
90419663974cf07188da30a4d6d5c90d,25,dois/dois
0173080756b573b231fcc11d7b9e6c09,13,ouço/ouvir
c534af7fbf045400bcf93f68cc04fd53,4,ama/amar
8f091d6d19675916e7e85d4169b5a76d,51,tuas/teu
7708b81ac1f04156af85303e2d8e1ad5,62,<*sf>/juiz
c29f0e92ff971c4d02fbfc467959df63,66,<*sf>/especialista
93148cddec13e1d367358aeaf3571f80,63,<*sf>/artista
3844b5fe9d7f47b06e1c0fc3e4013a65,-1,<*sf>/estudante
636b333959654893c7d3774b2007975e,63,<*sf>/pintor
82fbf39dccf0bc1b0f8c9a6f297973ba,63,<*sf>/jornalista
960fdb2c2d1b630c96ac9da441ea2738,74,<*sf>/promotor
ffc3879a40db6386a49a9c67c1978f6f,12,<*sf>/negro
05d6ce06e49bf9ebbeff072586e2e19b,74,<*sf>/moreno
05ae97b1c002c8a7fc9fc9715ed2ccf1,41,nesta/em
2ec34df87a3756d67e9fb65f3d51c164,35,sempre/sempre
4070a8616a961a56ecbd4edec4f1ac69,54,só/só
9a044b5719f3956702129ec23be6cd1d,61,cidade/cidade
4d2509dacbcc90cddac88cb840fc1dd3,35,agora/agora
80dab43ce8e8a5c1296cc45209c74283,35,já/já
31e86107dcea77c58fdcb216163080df,-1,no/em
5d0440f86bbe3b907f7da14584fa66bf,59,calma/calmo
17792d916fcca67a1c5fe9b40c62c48d,78,<*sf>/cultural
e2e6cf57d14a3fe68b95de17c3617da5,18,<*sf>/morar
6cbf1fc2dc6faa5d5ffeb4c15ce3d978,37,<*sf>/incrível
61a35700f92294359d43a45c60ac4d48,63,<*sf>/natural
ec10f0b865e1958d28813c526a05bc8c,-1,<*sf>/recente
2486ae2950f5461dc63b43f3112b001f,66,<*sf>/franco
bebf948777829afec8d23fae6a2ef695,73,<*sf>/pobre
16474ee6713a40c6407a8a86ce7cd71c,50,dela/de
4ba539fadd4356ac228e5f1361583ca9,69,<*sf>/espectador
b6d8ef7636736590128007592ce8fbea,-1,<*sf>/usuário
3162fde371ee8681fd4927fabc6ce6ec,62,<*sf>/agente
04021d6be8a45aae4fb193f887c4c822,62,<*sf>/capitão
27d9f997cae0bb0dfbcbd325b371d530,71,<*sf>/trabalho
66306e9f72a68032dc23db93a172a559,66,<*sf>/bispo
e02c45ea37597b3e13308eab684c39cc,78,<*sf>/ocupação
629786fb88d9677b38e1e4ba903c3f4d,62,<*sf>/fazendeiro
3adfe335db65ee55e3ccbf21c7d40b16,62,<*sf>/gerente
9eae009279f0564e28eba3f26e8e88dd,62,<*sf>/diretor
343fa9008993667b0c25da676edc3923,-1,<*sf>/pesquisador
bafcb22779b5a5d061ee9df1076e398b,62,<*sf>/químico
6074a2d373d154ca85994c5b278d6c7f,73,fortes/forte
682457a1f31cddf7d3a3be46058885fa,42,o/o
0881f0fb9fc09c99bfe1431d01ab0ce6,68,<*sf>/computador
ede09dcc2ddbcfec5e92bdba7246919d,76,<*sf>/documento
745268294c2d33d3d9289dff8b6fc0a0,66,<*sf>/corrente
e169cc948a805d35ada92c3ba59c44f6,33,<*sf>/carro
ac9822c19e3133b51501217b2b8c0ea4,76,<*sf>/mala
608df5738885a0c89626b188c51aff0a,-1,<*sf>/presente
a7e4437b24a594d5c614ee36fe9ee53a,80,<*sf>/revista
4a41c7cf84bec36b386a4e5f2ed921ee,80,<*sf>/jornal
cceb3121b420b989180280027e75aa45,69,<*sf>/diário
2107e8fd3875e21c1be55d9cac40cf5e,66,<*sf>/motor
11702570b215527c4233bb8c0df5f56b,-1,<*sf>/ouro
296b6c84d9878e39ecb5650d69ac07f2,-1,entende/entender
bbb0362503d69350dce1ba31df52732d,61,<*sf>/leitor
911da28b1817e75b6763a49741ccdeb6,63,<*sf>/autor
ea5d266ab39313c2b1530af1f757f6ac,62,<*sf>/coronel
a52ea4e9c1a49ec0d4e3f7f2e40e7ca1,62,<*sf>/príncipe
6eb94b99b8ab633de12bb6021c003b97,57,<*sf>/professor
893e1d51892b00a22363654e5ae78afb,74,<*sf>/pescador
08ebd1915022b81db370ae6e796693f3,69,<*sf>/conselheiro
301f0086b8791b0f0af39235a09aeff4,62,<*sf>/advogado
65a38b0bfd1f5807100ee36ea8af3dd2,58,<*sf>/palhaço
9707189601740c1df86c7bf7a0766d16,78,<*sf>/emprego
cf6f847b167cefd6ee96c2ff80a1a18a,69,<*sf>/objeto
4fa16f6be8c493ac92b68b1e72453945,43,<*sf>/pedaço
f8ed2fde38cf9b880b52485924bd44de,68,<*sf>/tela
53c9f1f93871f3822cecdbae8df79706,-1,<*sf>/coisa
174205aa56faba4a45f74883b9e66ecc,74,<*sf>/texto
1e9118d6165fdda7f0195c84fd5b8ced,33,<*sf>/veículo
524a76c09e4edc0f2c75d8e17092e827,73,<*sf>/pente
2ec790407088b12f6228dfbea0d18f12,62,<*sf>/arquiteto
554ffd54ca3496f428861f1dfaf60e85,78,<*sf>/profissão
fc66918f6eb8ad8abd9d173738b390d2,69,<*sf>/maestro
626a377033e6ff3afb48a31234c57040,58,<*sf>/conde
198cdd0e57c4c9253faef8608a207f10,-1,em/em
038bf236f98fc6ad18381c9f3340369e,68,sofá/sofá
95de1e62a4e0379fda24fa6cd3f596ee,12,vermelha/vermelho
9e0893bcfc6d73adb82afc03a51c1451,35,durante/durante
752a98871e7f8b669e3ff6848c2390c2,28,chega/chegar
61675c486d8bfd7b824141a838cb9092,58,marido/marido
eb942d5d24e74faa3ca5dff28e3e73e7,21,noite/noite
c198fdbbf74e825b205af212b2347253,35,às/a
dcef94635c3e85698d9dcf7395eb9c63,65,à/a
af1eebabfc2405ba910aadb21f399d6a,41,dos/de
accb86d6126abaffd5b9ff0e672f2c2a,48,qual/qual
b1347fade0f6431e8113924bf4f1f11d,65,pela/por
2a23734ab45a0c4120dd6404f6940676,13,olha/olhar
3e52f274195830238833fa59dcf2290e,41,dessas/de
4e44e0d50a8d05626ffc32f33ed04d11,65,nele/em
77203439fcfa49c0d62c5186173c84cf,-1,da/de
610eb2b9d04d1ed52402bfc423763fe4,-1,sente/sentir
a9e0f1e045999f48373e8a910bc9ef88,24,estudar/estudar
c10c59e00448a60278fbe0bbd267ebf2,69,<*sf>/clínica
7ed5ceb188c60ed4cc4bc5b5dec4bab5,62,<*sf>/enfermeiro
6dacaf7539fa18be8aba1fe9dff99b1c,22,<*sf>/perna
fd883334abb2b8ef3c9fe7c944579471,76,<*sf>/circulação
81706e960e93379010bab4fab571e676,22,<*sf>/rosto
e4b639c0e86a382e5c1e1969a9b85065,22,<*sf>/organismo
90cfb6ae578617aad38fe19ceaa8a32c,57,<*sf>/medicina
effa3ac55d924560e873b156394055a8,78,<*sf>/postura
67497646870da58e120ba33ff4117b9f,80,<*sf>/operação
59ab8f3a3a4f94014af9c9b5e66bc113,22,<*sf>/estômago
84d95041c747695063294d4829569433,23,<*sf>/orelha
3b2eacfb93beb6c62ce2c5c1be25dc5d,27,<*sf>/língua
68e924ad27989e962de47dff386103e7,73,<*sf>/proteção
4433275ab5905ca9499fa8e3084901ef,27,<*sf>/voz
31cc71bab165e258656ee9b594a1e8bc,73,<*sf>/risco
06880c6aa19eaeb23eb3c9a86f8cdfaa,13,<*sf>/ouvido
b3e4c7eb55727ab75bdd7d6fe8557425,54,mesmo/mesmo
f3c9758588b0451eec35a425a594edae,65,aí/aí
6e6a87613c1f1e52a94cbc53f242d888,65,além/além
475d3fae09f57455651d374bace047f6,35,enquanto/enquanto
cacdce29f9923de92f277b48bd833ac4,35,atrás/atrás
2b51dcf0d907e69173dc45be88734e16,18,dorme/dormir
feded4628da76b2cedb3d674a94637da,54,tão/tão
172a6bf99597c2789f002ababb01806a,21,domingo/domingo
61a62f598ebe75663ff0db15fe8aacd8,23,caminha/caminhar
4286fbf718e9f394de287f303679609b,20,mês/mês
97ed958e872b85777b1aab0ee803bd9e,-1,<*sf>/limpar
7cc34e8b0b931af0fa99d9da2e42c4b0,-1,<*sf>/errar
b9805487a650f7e4bab9aac58f0f1f19,2,<*sf>/lembrar
f296f84ff9d57825bc6375c730736802,26,<*sf>/tirar
f09e3306a0a1a32c730e1544bf104751,3,<*sf>/haver
e9534803c048c7ab6e5263b3536bd6b4,4,<*sf>/adorar
7f8d266781e418b61a1e580c33787800,-1,<*sf>/podar
23e950defac68346927a8fd25baf784b,8,<*sf>/conversar
6633ffc4c3ddc4f0b63ef0b399f1af5b,29,<*sf>/levar
669ad4663fa0328278b993f196e0a1f8,18,<*sf>/sonhar
80dee1bc0ad6cee29e472c12b791097d,68,<*sf>/cama
aa5a882fb6fc7110eaa8ac1cc9525c13,73,<*sf>/respeitar
681adb68337c0daef293a7098c82eee7,68,<*sf>/televisão
18df0b1d3d78f9c7148adabeebb34c05,-1,ler/ler
e1b1eb8fce548ac94e2bdd4673070b41,41,daqueles/de
ee96cb871562617f8c55364d31daa5df,41,nesse/em
ceff72844ca2807d1c6e707850ed114b,46,àquilo/a
f92771092aa4e92747cafed2b022bec5,-1,nela/em
9fefecb143f6721d8dcb206b3941e8e8,49,mais/mais
f99bee0c702fec029ca2b63e7cad322e,69,<*sf>/ético
3f255b42811d6723013ee2806bdb0f23,69,<*sf>/urbano
b5ffcd3bec7cca06b5d7868e333eeaf3,65,<*sf>/baixo
51c6db5f2948843549cf6ea7283532ec,73,<*sf>/independente
1a5967d0a2b27eade398ac05634d6686,73,<*sf>/triste
b98ca64346620e547bcbae0d3454573d,47,<*sf>/lógico
01f357fb540f9d4e4ea8de9b1323c184,65,<*sf>/direto
39ffddd6e35a37da5af3d6017e50e7fd,18,<*sf>/vivo
6a21d20042ad8e1ec547eefc044e5726,-1,<*sf>/macio
789b78a4676b0cab2b4a5345847b151a,62,<*sf>/rural
65d32f3f9cd30a02f20c5a5475f75aa7,69,<*sf>/morno
f9fd74d777badf8a45434a620fe4ea68,37,<*sf>/ideal
f626c6460bb8612a57627cc4eebef263,-1,<*sf>/liberal
0786dbf9c67093ad995798de40b79996,37,<*sf>/eficaz
4452e714f28f5001ae6eda65c47ed1bc,68,lápis/lápis
8ab3e67b4e9c2e1654ddab04c813bc16,79,<*sf>/semestre
50747581260be441ae547684c1c6760b,79,<*sf>/teste
475f5b93a5df4015290dfcc9e8f9247d,80,<*sf>/exemplo
d264e2130eb7279a29e8294d5d6f4dbe,71,<*sf>/instituto
8f5b75fc9dbcd006832f2a4ee9a41ab7,78,<*sf>/conselho
33b8356ba091c2ed6f3ecd23be8e99e1,79,<*sf>/disciplina
3e03ff25244dfb3553b4ffb8f7775c16,74,<*sf>/redação
532cf3ac25f5d62fe7ff99b9058b54e4,-1,<*sf>/introdução
2617c7bcc72ff517251f65f9b7907811,79,<*sf>/ensaio
c31b5e00e49823024eb41c9df19adb12,-1,<*sf>/leitura
6e76d8a3e9604f15e66132e32478d5e4,80,<*sf>/explicação
508e279a38d316931ac500e132ba37b1,79,<*sf>/lição
971e5f9b1cb11e831eb03293dc0426dd,56,<*sf>/seção
6ab0d441a43bd3770d89abe29d7cfa65,-1,<*sf>/diploma
7ce87e06b74815f4d963420ba79649bd,80,<*sf>/capítulo
50dc4b8bc2a76a55e2b74535e5ad9df2,73,<*sf>/inteligência
4e60eda1419c8ae9d9a4c60eb4d54221,43,hora/hora
4e091b63a831cc7b525c1d61211c96ce,71,<*sf>/academia
ba514ddeeefdffaf6ced5037f3f51b2d,57,<*sf>/geografia
13f965282683d7400b0d69d8cb5c12c0,78,<*sf>/grau
1b8cfcf6400d9dc84eac7965e50433cd,69,<*sf>/parágrafo
2ff5274d83e8e1b2f6330b2f380e63ea,27,<*sf>/idioma
f09b9b97db7f071d1d606614930f191c,73,<*sf>/problema
784994dbc84dc5995bbda52ba4b82a2e,79,<*sf>/discussão
b91c354947e5d3a5a6a6391884d1f7f4,69,<*sf>/regra
d717ed86fd24d834aadcac3e4677088b,79,<*sf>/tema
df1c6e4b2a2dd5e3cd18034e61bbe41e,79,<*sf>/curso
24b2e93d377eab403430ed325963b7a0,76,<*sf>/carteira
48af6bfd06073b1a5b99ef9c82278415,73,<*sf>/clareza
e1c9795eec26935eb78c351b779320b7,71,<*sf>/faculdade
a1e216a7e358d8074369ec894f03482d,74,<*sf>/título
e3bb2dcf5a4e53ec9e290c41fbe5b139,69,<*sf>/intercâmbio
fd19b0ab18901772729454b777d6e9fa,73,<*sf>/educação
52d8b183c0e30a3894d0c5a54a54b034,12,azul/azul
2c869447ad3ccefd7fcbf529c63c37a3,12,verde/verde
bae1d9927dc8b6f7b0d0a85263d4b74f,76,<*sf>/cinto
2f89754b5359f91212714a89d9be64cf,76,saias/saia
c77e16eaade08d655246e1e58f8ab9fc,62,<*sf>/empresário
f952405fa486ebd609cf8c45168d3a7e,63,<*sf>/escritor
3ad2aa1617a9caf749d41bee61867ff4,35,então/então
4e30b8292a541083948cb6a832fcd7c4,-1,seguiu/seguir
aa6b1c8b275a6757bd4427d09301dbd6,10,contam/contar
ae34115fe2edd360069890d686551d9d,41,essas/esse
94f3d39194fc180428888e77ed28ab52,69,<*sf>/ausência
e4d1bf2a2710b547cd6ba8f8e0fb12e2,68,<*sf>/caneta
a45c744c4672de2463465e34cd7e729e,71,<*sf>/escola
58d3ac66b91c2d0c933ab8ae986dc5a0,-1,<*sf>/dicionário
1777150aa6a11c3fcc8c4516a1027a9b,-1,<*sf>/conhecimento
95c65fee1e9acbaa9d48190f23fdd130,41,deste/de
21c8cde3f6c85e3c10e2c34fa22a98b7,55,sem/sem
d2b19cc41d5d03c64f06189d0f14b314,76,capa/capa
f46c2748052b8750da36ec50f625d040,50,delas/de
e53d8ab35be3575d05d07bfb813a4fb3,42,a/a
04b2ce08bb8cefa1e02e586fc92e324c,65,contra/contra
436bd3b88e8f19d0f5cb9f9ce00d5a9b,16,fica/ficar
7a0df4edfc14155fb312141a69b008c0,41,dessa/de
c8a0b80bf3e1449597d13282e351c749,65,entre/entre
2a6b75f3c5590b6f5d2502c2bd8ff955,41,àquele/a
5afacde72c09f601e7c3c6bf121330c9,41,desse/de
785f85d5f9827e726faa1ffdbc9fe7fd,41,desses/de
605b432560feb6be70af655a96cc14a1,63,<*sf>/modelo
41427a7578ead9a90f80ce422b9b1cc3,62,<*sf>/secretário
ac1a22bf0dc8a2241fcabf436e68f1ab,41,àquela/a
0d10c67cafed628128a49e52b2302dca,42,nos/em
6152d61c472a02b426215389f76f7b63,43,<*sf>/milha
5dcd3fd5e96146b1db6300ed40e23331,49,<*sf>/total
dd275a187aee236c82188614222583f8,24,<*sf>/trimestre
9752de122ff39fdaf2454c37cfa4927f,64,<*sf>/grama
5879aa7fa8b705f125141f2f723e64a2,33,<*sf>/metro
5a3a40dc3a6d0bc86e6a0691603abdd1,70,<*sf>/geladeira
ab91c52225604b9976127e48170460e1,69,<*sf>/reforma
e1953f0f1414b0393998d5fb5ea7c727,68,<*sf>/sofá
a8272902a2a668f65d68a94ee6f3e6c4,70,<*sf>/cozinha
2299d30187df1a6bef67a4b0ee854b3c,68,<*sf>/cortina
5e0824fa69b6af2bc94133123ded3ef6,68,<*sf>/telefone
27b38b58495bf1b2ed9e13aea7555a9d,72,<*sf>/escada
6295dc12e349f8d9794f4c7d3b8d9de9,70,<*sf>/portão
99271ce818ca6594e288171b8f5032ce,71,<*sf>/escritório
86a77cee645af140e03216ed9a475412,69,<*sf>/estrutura
965b2e688d7668b64f46c0d83f71c30c,61,<*sf>/quarto
3500872faef086448f474333282e9340,67,<*sf>/toalha
5c5de4b45cd576adf050276921b6b0e6,70,<*sf>/parede
1572fe458ded0684ac34112502c8fea3,70,<*sf>/porta
c7181cc31cbd486fd4a530a4feba9f3c,41,naquela/em
486b13e8786f907ee0f7f44dc3f13e67,25,<*sf>/lustre
805c8bd898b730ae832947bf51e0528b,68,<*sf>/mesa
aa5dfce6349523e863bfa9cb933b8ca9,70,<*sf>/dormitório
cce129b12021ec9ce7f8bcda4bc28bbc,68,<*sf>/móvel
f8ebb926c0887d052e5403ab8c3b4079,68,<*sf>/cobertor
0dd481a1b29f345c3e09f8880dfc51c8,67,<*sf>/colher
195c08b4fd50b107d5394f1c5e1b6e63,68,<*sf>/aquecimento
ba793875ff0b4b379228d841aa4e8687,70,<*sf>/teto
fa1729bce5111d44e415fa13642220b8,68,<*sf>/cadeira
612e867d1237902cecf08fee56232470,68,<*sf>/luz
aa75d9a1005ec89367ef7e067f86eeb0,48,se/se
e5ac21c9235d62b2bf41923f29d8d6f0,24,<*sf>/aprender
8147f0b739eb41f30d653e98639600e6,69,<*sf>/agradecer
bc7a8d65310cf1e218fb3d990e4fdeb0,53,<*sf>/arrumar
afb58d9898bccfac7f7351e27418094b,29,<*sf>/servir
91adbcfc9ebeeec90901861eb2a8b832,26,<*sf>/apontar
09ac720fa780c47ff393ac2b72107957,-1,<*sf>/virar
eda894c9a370ae99a076820af0ef3609,23,<*sf>/voar
7c724ae6851842c071cba5a32b459198,45,<*sf>/roubar
8f8a786b52843913af21726f6b21d323,9,<*sf>/beijar
c76ed2fa59f01f68bf67b144668d410e,69,<*sf>/falhar
615e25a1c7001d375a783afae64fa7b7,13,<*sf>/observar
8a4d44659d759cba2635a38999d3ba7e,73,<*sf>/chorar
f1748d6ba831996b86272590e6971698,69,<*sf>/concordar
be29daba3a29532083185ba021b6b94d,-1,<*sf>/mover
a4f4a840f4f85e0cf9c5c06de02e1391,69,<*sf>/crescer
1568446803ea6f8db9e5e8b3ed0056c5,1,<*sf>/tomar
5fe69790f7f9749088ef2aa182246d84,48,<*sf>/parecer
632a219dc266870c46018ee517a229d2,-1,<*sf>/fechar
6e31c29d2f4d956777246eced058a2a9,-1,abre/abrir
5dab75ed84581284acbd29e46963cfa0,61,<*sf>/apartamento
6391863d9d6ab1d7c59fccfbce8fd685,70,<*sf>/banheiro
f9f5ecdc770c4a8bc9a18554cfe86721,27,<*sf>/tomada
e190ef9ac7ac0f3b0f30b87f40acc64b,-1,<*sf>/brinquedo
ccd1a4572b892e7e0d7202dbc094520a,69,<*sf>/fonte
a757f0732ab6cc432820bc1b67b5a3ce,70,<*sf>/forno
4f57a4843d3765e542a33ef9d8e6e6a5,29,<*sf>/carregar
0f688300ab27725fc4b6f8796ae8a373,24,<*sf>/cantar
92e0dd5592e30f1809aad964b1dc34a4,74,<*sf>/envolver
f38895a40000db3beb3ce45574a07079,13,<*sf>/escutar
b601ea7b8990d7579fec4a9dd01f36e5,49,quanto/quanto
4e15bfab94795318870f480ecd7e3d0e,-1,<*sf>/vir
4634c3159235d5c3724d35ef44e064e3,52,<*sf>/deixar
1b73b9896f8bc1a431e15bdfcec83bb9,-1,<*sf>/passar
e0297c26e7d2088d9669baa32d9d41ea,58,filha/filho
9d42e9583ee86026510866372aaa8548,61,hotel/hotel
253070e502129ecc2c81a721cd5eca80,33,metro/metro
e5bfeea3ee362c84aa7c0aa88e5e8d67,53,<*sf>/encher
c33b3fdb2766559db124761e6f40e7d0,-1,<*sf>/acabar
9e5608bfb5cc550c7fd1599205110ddc,56,<*sf>/assinar
eab7237fed79b7a4326a97df4a7ae371,14,<*sf>/visitar
218ba2f3041b20e537a1c34f64d35631,28,<*sf>/aparecer
37bdaca62e8f874362738907569b28d8,32,<*sf>/produzir
5346448a4c647bf6760edd05da8cc58b,57,<*sf>/ensinar
5fa6aea4816b6568ac83b3eeed964f79,67,<*sf>/berço
46addcec228e54b56a3fb6b7271bbaaa,-1,<*sf>/limpo
f6b47d201f325e387b33edbf700e2667,43,<*sf>/copo
a8861edbb9b314ceee15d342bddfdeb2,21,tarde/tarde
f459b8d6b46c258021d77ba3505125eb,38,<*sf>/difícil
2e1795e10aed22cab9aaf6d54ab087d7,25,<*sf>/primeiro
a045fe1cc29fe7eb3a6578e025b66765,37,<*sf>/excelente
7803345055a0a79346ece370b251d502,37,<*sf>/bom
f21597578c76caae06de627187747277,38,<*sf>/rápido
822117cc4c4a4ddf506ced79746cfcc1,37,<*sf>/melhor
2f111de24be1a6e09703d921c9d05c63,40,<*sf>/único
da4d66b4763ffc8b25471a4256efa318,28,<*sf>/chegar
daaffd52177bd51ce4162648a15eccca,5,<*sf>/tentar
6a5da20c1d9e6815cec92c4071e8eaea,-1,<*sf>/parar
f2e8039e4ef6fff50202cec3b6f4203d,49,grande/grande
6a8086a6504e45263ba31f509f7c3a66,12,cor/cor
e04b7d774c43b3292fc22a2219815e33,38,<*sf>/andar
802ff35e01c1b85c7007198dcfaeeb44,53,<*sf>/colocar
3df91061adacb629e27f74a38238895b,2,<*sf>/esquecer
c2cf3dc6677969ba1c6155e11fc35ce6,6,quer/querer
cbb676a71c3703caf95fcc4e402295aa,68,<*sf>/lâmpada
587a3cf757982592afd10d4d786ac4f9,20,<*sf>/data
e8d7db7f8631c4fd9daefdcd98885418,58,<*sf>/tio
1660d9229e9306972d17eeb3809cc5cd,58,<*sf>/mãe
a0e0bea737d8f10cca94ce44cd783ed0,65,<*sf>/início
72f893ae0f5014084113ba26400210d6,58,<*sf>/esposo
3222dc8c22626a341bf86214829e1a34,73,<*sf>/festival
055e9241627834424ee42cab62f9606a,24,<*sf>/jogar
31d6e33d25d2babb2d81f67ecd4232e7,7,<*sf>/perguntar
00dd9b7d4eaa2ed9e600ab113ff8e113,31,<*sf>/partir
3ebe14c691c79c5e9f8014dadb1ef9ff,56,<*sf>/americano
eadcb0897302aedebe475e987cd93b5e,56,<*sf>/nação
2a509c4b2ff8c62641f4968402f33a29,69,<*sf>/cubano
7827e047a990a525c19afd7576d923d7,72,<*sf>/argentino
cac61f6ccfd6cbee5f6e0889d448c846,49,<*sf>/mexicano
3d133588f8c63efd368fc784f9226960,27,<*sf>/italiano
15f803f1479183553f8cfff7e125f5b1,27,<*sf>/inglês
a35eec0eccb3aa69b8dfd91c5755885e,27,<*sf>/norte-americano
cc5503100cdf8d3da049d211c0aef349,27,<*sf>/espanhol
c5a728e3fca30d1d45fd252a27dccbce,69,<*sf>/colônia
d3e5f84bb3db7bb51fed6b69c573013b,27,<*sf>/chinês
0817b9a1ba8b7bddd1ff86d188a9d4f5,27,<*sf>/francês
f02acb326c34dfb1593761ad73e46f39,69,<*sf>/europeu
8ad544d65d6bae29cb438e7ad6916d05,56,<*sf>/pátria
a417a9ce4c291588cce5c463ae6ab3e3,69,<*sf>/britânico
0f8913f011bf78da63e352fb40e90257,23,<*sf>/cair
51b84bb709eff33cb23bac24e8106ca0,45,<*sf>/comprar
9b9c000136b8ab76168f69c8da4e2832,-1,<*sf>/significar
8f56d152e46fb5da2cd6e59c78c1ed2a,29,<*sf>/vender
e4ce563039b0620c6bbef9aeb89f490a,47,<*sf>/decidir
51dbb6461e65349b1c47364005eabd4b,6,vai/ir
77558cdc57514d3cee64c06ade2c50c3,-1,<*sf>/época
